FileNo	CountyName	CurrentOperator	CurrentWellName	DFElev	FieldName	Footages	GRElev	KBElev	LeaseName	LeaseNumber	OriginalOperator	OriginalWellName	ProducedPools	QQ	Range	Section	TD	Township	WellStatus	WellType	Wellbore	api	bakken_isopach_ft	bh_lat	bh_lng	choke_size	legs	max_tvd	mean_tvd	min_tvd	num_pools_produced	production_liquid_120	production_liquid_150	production_liquid_180	production_liquid_1825	production_liquid_270	production_liquid_30	production_liquid_365	production_liquid_60	production_liquid_730	production_liquid_90	spud_date	std_tvd	stimulated_formation	surface_lat	surface_lng	total_lbs_proppant	total_num_stages	total_volume_bbls	tvd	type_treatment	well_status_date
20833	WILLIAMS	CONTINENTAL RESOURCES, INC.	JEFFERSON  1-17H		CRAZY MAN CREEK	275 FNL  1150 FWL	2242.0	2267.0	JEFFERSON	1-17H	CONTINENTAL RESOURCES, INC.	JEFFERSON  1-17H	BAKKEN	NWNW	99 W	17	21027.0	153 N	A	OG	HORIZONTAL	US33105022010000	80.0	48.053858	-103.447404	0/64	2.0	11187.98	11136.4403937	10707.17	1	54742.0	67822.0	78261.0		102134.0	16792.0	125739.0	32477.0	181338.0	47350.0	2011-05-22	93.66448871530001	bakken	48.0813801424	-103.44808679200001	2733080.0	30	59271.0	11167.44	sand frac	2011-08-01
21905	DUNN	QEP ENERGY COMPANY	MHA  2-06-07H-147-92		HEART BUTTE	234 FSL  366 FEL	2005.0	2030.0	MHA	2-06-07H-147-92	QEP ENERGY COMPANY	MHA  2-06-07H-147-92	BAKKEN	SESE	92 W	31	20250.0	148 N	A	OG	HORIZONTAL	US33025015430000	80.0	47.559859	-102.441639	48/64	2.0	10219.46	10065.089738600002	9137.92	1	52006.0	56931.0	61554.0		76991.0	11561.0	90847.0	29432.0	147204.0	41315.0	2011-12-28	276.060394548	bakken	47.588818679300005	-102.440784792	2551700.0	30	37977.0	10213.85	sand frac	2012-08-17
19539	MCKENZIE	STATOIL OIL & GAS LP	LLOYD 34-3  1-H		SANDROCKS	245 FNL  2450 FEL	2354.0	2375.0	LLOYD 34-3	1-H	BRIGHAM OIL & GAS, L.P.	LLOYD BRUINS 34-3  #1-H	BAKKEN	NWNE	100 W	34	20871.0	151 N	A	OG	HORIZONTAL	US33053032610000	70.0	47.838439	-103.463195	96/64	3.0	11181.52	11099.634754100001	10510.11	1	67777.0	78760.0	86108.0		105498.0	34243.0	121202.0	51300.0	167381.0	61317.0	2010-10-22	151.129174551	bakken	47.8621277083	-103.464385952	3619160.0	31	76140.0	11152.16	other	2011-01-02
24855	MOUNTRAIL	EOG RESOURCES, INC.	VAN HOOK  130-2526H		PARSHALL	525 FSL  2305 FEL	1892.0	1916.0	VAN HOOK	130-2526H	EOG RESOURCES, INC.	VAN HOOK  130-2526H	BAKKEN	SWSE	91 W	25	16601.0	152 N	A	OG	HORIZONTAL	US33061023890000	90.0	47.962827000000004	-102.289448	34/64	2.0	9542.0	9458.98312883	8878.64	1	126431.0	141448.0	153558.0		183149.0	44083.0	229084.0	77562.0		104907.0	2013-02-24	129.12349843200002	three forks	47.950485510600004	-102.266404625	11437185.0	35	157241.0	9542.0	sand frac	2013-07-07
22022	MCKENZIE	STATOIL OIL & GAS LP	EDNA 11-2  1H		CAMP	468 FSL  759 FWL	2103.0	2122.0	EDNA 11-2	1H	BRIGHAM OIL & GAS, L.P.	EDNA 11-2  1H	BAKKEN	SWSW	101 W	11	20998.0	151 N	A	OG	HORIZONTAL	US33053039000000	50.0	47.934553	-103.573435	119/64	2.0	10857.96	10798.35125	10297.38	1	52108.0	63814.0	72519.0		88957.0	20829.0	96229.0	32664.0	134795.0	42106.0	2012-05-04	111.406518485		47.9075443739	-103.579793306	3963433.0	40	88165.0	10825.12	other	2012-07-29
17221	MCKENZIE	XTO ENERGY INC.	STATE  11-16H		CHARLSON	725 FNL  300 FWL		2464.0	STATE	11-16H	ENCORE OPERATING, L.P.	STATE  11-16H	BAKKEN	NWNW	95 W	16	15978.0	153 N	A	OG	HORIZONTAL	US33053028750000	100.0	48.068903000000006	-102.895168	40/64	2.0	10418.28	10350.0452332	9718.39	1	20013.0	23833.0	29418.0	131853.0	41557.0	365.0	51704.0	6068.0	80677.0	14338.0	2008-11-16	131.341946183		48.079532045600004	-102.912871864		1		10412.77		2009-02-21
23653	STARK	WHITING OIL AND GAS CORPORATION	MARSH  14-9PH		DUTCH HENRY BUTTE	320 FNL  285 FWL	2616.0	2642.0	MARSH	14-9PH	WHITING OIL AND GAS CORPORATION	MARSH  14-9PH	BAKKEN	NWNW	97 W	16	21890.0	140 N	A	OG	HORIZONTAL	US33089007320000	40.0	46.979954	-102.933143	48/64	2.0	10558.47	10452.4615646	9862.93	1	37904.0	46026.0	52235.0		69323.0	11710.0	84587.0	21807.0	118254.0	27657.0	2012-12-15	142.214325186	bakken	46.9478088175	-102.934845612	3192800.0	30	41078.0	10558.47	sand frac	2013-04-07
20740	MCKENZIE	XTO ENERGY INC.	SWENSON  41-33SEH		CHARLSON	475 FNL  670 FEL	2247.0	2276.0	SWENSON	41-33SEH	DENBURY ONSHORE, LLC	SWENSON  41-33SEH	BAKKEN	NENE	95 W	33	14535.0	153 N	A	OG	HORIZONTAL	US33053035820000	90.0	48.024374	-102.895095	26/64	2.0	10291.75	10173.3694595	9690.57	1	48489.0	55063.0	59577.0		91467.0	15688.0	118746.0	29612.0	168801.0	40342.0	2011-06-03	155.340046967	bakken	48.036846698299996	-102.895222748	1895369.0	20	58594.0	10291.75	sand frac	2011-08-09
19794	MOUNTRAIL	EOG RESOURCES, INC.	ROSS  34-0533H		ALGER	200 FSL  2300 FWL	2336.0	2362.0	ROSS	34-0533H	EOG RESOURCES, INC.	ROSS  34-0533H	BAKKEN	SESW	92 W	5	22801.0	156 N	A	OG	HORIZONTAL	US33061015460000	110.0	48.386278000000004	-102.56949	24/64	2.0	9797.16	9737.72256545	9135.71	1	41992.0	47103.0	51997.0		65393.0	14855.0	77664.0	25487.0	111916.0	35299.0	2010-12-05	109.01784048799999	bakken	48.356757690600006	-102.538132006	3421985.0	25	56124.0	9797.16	sand frac	2011-06-10
20633	MOUNTRAIL	EOG RESOURCES, INC.	FERTILE  53-3024H		PARSHALL	2440 FNL  300 FEL	2177.0	2198.0	FERTILE	53-3024H	EOG RESOURCES, INC.	FERTILE  53-3024H	BAKKEN	SENE	90 W	30	20103.0	151 N	A	OG	HORIZONTAL	US33061017150000	90.0	47.890328000000004	-102.266726		2.0	9905.34	9857.37552817	9393.73	1	125899.0	150746.0	167671.0		216566.0	24974.0	257486.0	59192.0	329838.0	94889.0	2012-10-13	72.3759093358	bakken	47.869852000600005	-102.23732336299999	10690860.0	49	142457.0	9892.59	sand frac	2013-02-20
24547	MCKENZIE	STATOIL OIL & GAS LP	GREENSTEIN  30-31 4H		CAMP	250 FNL  445 FWL	2222.0	2248.0	GREENSTEIN	30-31 4H	BRIGHAM OIL & GAS, L.P.	GREENSTEIN  30-31 4H	BAKKEN	LOT1	101 W	30	21050.0	152 N	A	OG	HORIZONTAL	US33053046550000	50.0	47.95912	-103.66185899999999	56/64	3.0	10848.03	10755.9704348	10293.46	1	47874.0	56253.0	63238.0		80686.0	15298.0	97429.0	31074.0		40713.0	2013-06-16	149.65357230200001	bakken	47.9633273446	-103.66638233100001	3999513.0	31	77914.0	10842.88	other	2014-01-14
27242	WILLIAMS	OASIS PETROLEUM NORTH AMERICA LLC	TUFTO   5501 14-13 8T		COW CREEK	205 FNL  338 FEL	1938.0	1963.0	TUFTO	5501 14-13 8T	OASIS PETROLEUM NORTH AMERICA LLC	TUFTO   5501 14-13 8T	BAKKEN	NENE	101 W	13	20470.0	155 N	A	OG	HORIZONTAL	US33105033580000	70.0	48.227375	-103.605974	68/64	2.0	10582.4	10522.0674126	10001.96	1	46488.0	51578.0	53369.0		65326.0	20571.0	75435.0	31357.0		40063.0	2014-02-05	118.825523663	three forks	48.255034173	-103.604988299	3578160.0	32	198705.0	10561.2	sand frac	2014-06-07
27598	MOUNTRAIL	OASIS PETROLEUM NORTH AMERICA LLC	OASIS MEIERS  5692 43-18 4T2		ALGER	255 FSL  2283 FEL	2316.0	2331.0	OASIS MEIERS	5692 43-18 4T2	OASIS PETROLEUM NORTH AMERICA LLC	OASIS MEIERS  5692 43-18 4T2	BAKKEN	SWSE	92 W	18	20580.0	156 N	A	OG	HORIZONTAL	US33061029460000	120.0			68/64					1	8869.0	9459.0	9940.0		13963.0	3693.0		6319.0		7928.0	2014-05-05		three forks	48.3278312918	-102.556802928	4535853.0	36	76452.0		sand frac	2014-08-02
21416	WILLIAMS	CONTINENTAL RESOURCES, INC.	LARSON  2-21H		SAUK	315 FSL  922 FEL	2315.0	2335.0	LARSON	2-21H	CONTINENTAL RESOURCES, INC.	LARSON  2-21H	BAKKEN	SESE	95 W	16	19981.0	159 N	A	OG	HORIZONTAL	US33105023460000	100.0	48.561492	-102.95357	16/64	2.0	9518.82	9482.98760797	8989.15	1	54734.0	67905.0	81083.0		100397.0	14116.0	123484.0	30983.0	168094.0	43983.0	2012-06-20	73.3271183622	bakken	48.5906550844	-102.954412406	2978529.0	30	52246.0	9518.82		2013-04-03
18847	DUNN	OXY USA INC.	ELEANOR TWIST   1-3-10H-143-95		MURPHY CREEK	200 FNL  1320 FEL	2349.0	2374.0	ELEANOR TWIST	1-3-10H-143-95	ANSCHUTZ EXPLORATION CORPORATION	ELEANOR TWIST   1-3-10H-143-95	BAKKEN	LOT2	95 W	3	20523.0	143 N	A	OG	HORIZONTAL	US33025010740000	60.0	47.213321	-102.699329	22/64	2.0	10575.98	10524.951680299999	10068.96	1	14599.0	15890.0	16782.0		20563.0	6866.0	31979.0	10693.0	56587.0	12867.0	2011-05-30	72.8620441232	bakken	47.241056548900005	-102.698918757	1313210.0	13	56370.0	10496.2	sand frac	2011-09-19
21435	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	SPYDER   3-17H		BIG BEND	140 FSL  2200 FWL	1946.0	1969.0	SPYDER	3-17H	SLAWSON EXPLORATION COMPANY, INC.	SPYDER   3-17H	BAKKEN	SESW	92 W	8	15614.0	152 N	A	OG	HORIZONTAL	US33061018690000	120.0	47.978537	-102.490012	16/64	2.0	10195.0	10050.5112088	9180.2	1	37399.0	43990.0	49310.0		61920.0	11764.0	72037.0	20018.0	100812.0	29309.0	2011-09-12	231.88028894599998	bakken	47.992678898	-102.48411018899999	1811758.0	19	23291.0	10195.0	sand frac	2011-12-27
16776	MOUNTRAIL	HUNT OIL COMPANY	BOWMAN  1-18H		PARSHALL	250 FNL  1777 FWL		2149.0	BOWMAN	1-18H	HUNT OIL COMPANY	BOWMAN  1-18H	BAKKEN	NENW	89 W	18	13642.0	153 N	A	OG	HORIZONTAL	US33061005650000	80.0	48.067895	-102.16691999999999		2.0	9242.67	9189.78237179	8635.42	1	57767.0	67734.0	79905.0	272761.0	110572.0	23085.0	134172.0	37590.0	190940.0	48079.0	2007-09-19	125.600903461		48.0803146956	-102.173415278		1		9228.55		2007-11-17
18974	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	AN-PROSSER-152-95-  0211H-1		ANTELOPE	301 FNL  1571 FWL	2298.0	2320.0	AN-PROSSER-152-95-	0211H-1	HESS CORPORATION	AN-PROSSER-152-95-  0211H-1	SANISH	LOT3	95 W	2	21553.0	152 N	A	OG	HORIZONTAL	US33053031570000	90.0	48.022239	-102.80451	24/64	6.0	10375.02	10095.6715	9805.46	1	47904.0	54448.0	59782.0		73905.0	18138.0	87566.0	29964.0	128992.0	40958.0	2010-07-25	170.358388648	three forks	48.022772986899994	-102.80488090899999	51270.0	6	4327.0	10375.02	sand frac	2010-12-13
26103	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	GOLDENBAN  2-2-1MLH		SANISH	1320 FSL  330 FWL			GOLDENBAN	2-2-1MLH	SLAWSON EXPLORATION COMPANY, INC.	GOLDENBAN  2-2-1TFH	BAKKEN	SWSW	91 W	2	20215.0	153 N	A	OG	HORIZONTAL	US33061026480000	110.0	48.100986999999996	-102.31156700000001	26/64	3.0	9993.22	9894.43026738	9350.06	1	52492.0	62718.0	71542.0		95557.0	15285.0	104971.0	30507.0		43260.0	2013-09-13	116.230563048	bakken	48.099128389099995	-102.351623124	8658543.0	65	90559.0	9846.44	sand frac	2014-03-06
26830	MCKENZIE	XTO ENERGY INC.	ROLFSON  14X-34E		SIVERSTON	539 FSL  429 FWL			ROLFSON	14X-34E	XTO ENERGY INC.	ROLFSON  14X-34E	BAKKEN	SWSW	98 W	34	20956.0	151 N	A	OG	HORIZONTAL	US33053054160000	90.0	47.876073999999996	-103.213438	24/64	2.0	11163.69	11126.145561799998	10668.92	1	66805.0	76511.0	84025.0			27502.0		45219.0		57220.0	2014-03-21	85.2616974872	three forks	47.8492759488	-103.216961238	3660410.0	30	83750.0	11140.44	sand frac	2014-11-30
23234	MOUNTRAIL	WHITING OIL AND GAS CORPORATION	BILL TTT FEDERAL  42-4TFH		SANISH	2185 FNL  415 FEL	2271.0	2301.0	BILL TTT FEDERAL	42-4TFH	WHITING OIL AND GAS CORPORATION	BILL TTT FEDERAL  42-4TFH	BAKKEN	SENE	91 W	4	17465.0	154 N	A	OG	HORIZONTAL	US33061021740000	110.0	48.19534	-102.407443	40/64	2.0	9926.18	9826.48009174	9209.37	1	14471.0	18337.0	21997.0		34085.0	2663.0	44108.0	5676.0	70823.0	10106.0	2012-09-21	160.083376467	bakken	48.1908500303	-102.376147915	1678880.0	26	25883.0	9924.46	sand frac	2012-10-27
20977	DUNN	ENERPLUS RESOURCES USA CORPORATION	MORRISON  149-93-10AH		MANDAREE	350 FNL  2570 FEL	2282.0	2308.0	MORRISON	149-93-10AH	ENERPLUS RESOURCES USA CORPORATION	MORRISON  149-93-10AH	BAKKEN	NWNE	93 W	10	15687.0	149 N	A	OG	HORIZONTAL	US33025013970000	90.0	47.732576	-102.560811		2.0	10804.48	10753.9192667	10240.97	1	62487.0	71405.0	78534.0		99148.0	18694.0	122291.0	36176.0	176601.0	51101.0	2011-06-21	110.595762312	bakken	47.745390517299995	-102.56686797200001	1751540.0	14	14345.0	10777.98	sand frac	2011-12-10
21519	WILLIAMS	CONTINENTAL RESOURCES, INC.	OMAR  5-12H		NORTH TIOGA	315 FSL  2323 FWL	2290.0	2310.0	OMAR	5-12H	CONTINENTAL RESOURCES, INC.	OMAR  5-12H	BAKKEN	SESW	95 W	12	19132.0	159 N	A	OG	HORIZONTAL	US33105023690000	110.0	48.632611	-102.896036	32/64	2.0	9239.76	9183.70139785	8765.21	1	49176.0	58663.0	68298.0		88613.0	18061.0	102863.0	33032.0	134713.0	42393.0	2012-04-22	63.44676968979999	three forks	48.6051578471	-102.897298692	3055099.0	30	50856.0	9144.59		2013-01-17
21232	DUNN	WPX ENERGY WILLISTON, LLC	FOX   14-8H		MANDAREE	799 FSL  2160 FWL	2296.0	2321.0	FOX	14-8H	DAKOTA-3 E&P COMPANY, LLC	FOX   14-8H	BAKKEN	SESW	93 W	8	14815.0	149 N	A	OG	HORIZONTAL	US33025014270000	90.0	47.745424	-102.613119	16/64	2.0	10846.33	10770.3366	10209.5	1	75026.0	88572.0	101050.0		130829.0	16407.0	152796.0	40156.0	210485.0	59804.0	2011-11-24	145.90153401	bakken	47.7340503618	-102.612084805		17	44201.0	10839.04		2012-01-23
27466	BURKE	OASIS PETROLEUM NORTH AMERICA LLC	SHAW   6092 11-23 3B		COTTONWOOD	1067 FNL  250 FWL	2412.0	2437.0	SHAW	6092 11-23 3B	OASIS PETROLEUM NORTH AMERICA LLC	SHAW   6092 11-23 3T2	BAKKEN	NWNW	92 W	23	19034.0	160 N	A	OG	HORIZONTAL	US33013017660000	90.0	48.674015999999995	-102.580145	22/64	2.0	8829.57	8747.62716418	8215.89	1	18578.0	22598.0	26109.0		34398.0	2943.0		8539.0		13953.0	2014-03-07	128.653461762	bakken	48.67379689770001	-102.536524267	3362051.0	35	51504.0	8820.68	sand frac	2014-08-24
26186	MOUNTRAIL	OASIS PETROLEUM NORTH AMERICA LLC	FREYA  5892 44-34T		COTTONWOOD	950 FSL  300 FEL	2440.0	2465.0	FREYA	5892 44-34T	OASIS PETROLEUM NORTH AMERICA LLC	FREYA  5892 44-34T	BAKKEN	SESE	92 W	34	19570.0	158 N	A	OG	HORIZONTAL	US33061026650000	90.0	48.462859	-102.580077	28/64	2.0	9814.23	9709.77864286	9244.25	1	5013.0	5641.0	6319.0		15612.0	1914.0	21142.0	2761.0		3774.0	2013-11-30	103.063190299	three forks	48.4621514508	-102.538737381	3113043.0	36	45533.0	9814.23		2014-05-19
25163	MOUNTRAIL	WHITING OIL AND GAS CORPORATION	ARNDT FEDERAL  34-35H		SANISH	380 FSL  2380 FEL	2285.0	2307.0	ARNDT FEDERAL	34-35H	WHITING OIL AND GAS CORPORATION	ARNDT  34-35H	BAKKEN	SWSE	91 W	35	17624.0	154 N	A	OG	HORIZONTAL	US33061024640000	100.0	48.112343	-102.373778	64/64	2.0	9945.98	9834.49554745	9293.59	1	59204.0	74948.0	90282.0		125854.0	14286.0	158946.0	27360.0		42717.0	2013-12-29	132.010965132	bakken	48.1109481108	-102.341151175	2164873.0	32	50113.0	9945.98	sand frac	2014-03-25
27472	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	HA-THOMPSON-LW  152-95-2017H-1		HAWKEYE	628 FSL  1130 FWL	2444.0	2470.0	HA-THOMPSON-LW	152-95-2017H-1	HESS BAKKEN INVESTMENTS II, LLC	HA-THOMPSON-  2560-152-95-2017-1918H-1	BAKKEN	SWSW	95 W	20	20429.0	152 N	A	OG	HORIZONTAL	US33053056030000	90.0	47.96646	-102.874551	32/64	3.0	10597.17	10400.868823499999	10014.31	1	89055.0	99495.0	108647.0			38371.0		60539.0		76269.0	2014-01-23	182.29713106	three forks	47.964826576899995	-102.87168316	2466320.0	35	39756.0	10597.17	sand frac	2014-10-30
22949	STARK	WHITING OIL AND GAS CORPORATION	LYDIA  11-14PH		BELL	345 FSL  695 FWL	2662.0	2687.0	LYDIA	11-14PH	WHITING OIL AND GAS CORPORATION	LYDIA  11-14PH	BAKKEN	SWSW	99 W	11	20877.0	140 N	A	OG	HORIZONTAL	US33089006990000	40.0	46.937639000000004	-103.14404	48/64	3.0	10680.04	10591.1512308	10143.73	1	39736.0	45657.0	50780.0		67747.0	15142.0	82303.0	25167.0	116425.0	32478.0	2012-06-21	144.300815398	bakken	46.949561188900006	-103.144014129	1597340.0	30	37173.0	10654.38	sand frac	2012-09-14
25698	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	AN-EVENSON  152-95-0310H-5		ANTELOPE	350 FNL  1530 FWL	2296.0	2322.0	AN-EVENSON	152-95-0310H-5	HESS CORPORATION	AN-EVENSON  152-95-0310H-5	SANISH	LOT3	95 W	3	21316.0	152 N	A	OG	HORIZONTAL	US33053050240000	90.0	47.992829	-102.829408	30/64	2.0	10525.32	10443.9627329	9887.23	1	67072.0	72269.0				29968.0		47372.0		59097.0	2013-08-20	122.348462164	three forks	48.022727751000005	-102.826559145	1829777.0	26	28365.0	10525.23	sand frac	2014-05-23
27402	DUNN	XTO ENERGY INC.	WILLIAM FEDERAL  41X-6C		BEAR DEN	429 FNL  151 FEL	1991.0	2016.0	WILLIAM FEDERAL	41X-6C	XTO ENERGY INC.	WILLIAM FEDERAL  41X-6C	BAKKEN	LOT1	96 W	6	21111.0	148 N	A	OG	HORIZONTAL	US33025024180000	80.0	47.70239	-102.949508	38/64	2.0	10732.21	10680.3637245	10158.64	1	42471.0	52226.0	59118.0			11037.0		21757.0		31287.0	2014-02-05	90.5070296735	bakken	47.6730369929	-102.950904649	3783191.0	30	85083.0	10684.37	sand frac	2014-08-04
25527	WILLIAMS	ZAVANNA, LLC	SYLVESTER  32-29 3TFH		SPRINGBROOK	350 FSL  2100 FWL	1903.0	1921.0	SYLVESTER	32-29 3TFH	ZAVANNA, LLC	SYLVESTER  32-29 3TFH	BAKKEN	SESW	100 W	32	19827.0	155 N	A	OG	HORIZONTAL	US33105030670000	70.0	48.224053000000005	-103.570031	39/64	2.0	10644.62	10557.601513200001	10027.47	1	37438.0	56814.0	68672.0			15407.0		26599.0		32666.0	2013-09-05	119.540552637	bakken	48.1985773729	-103.573594106	4141244.0	35	98613.0	10554.06	sand frac	2014-12-02
22299	DUNN	HRC OPERATING, LLC	FORT BERTHOLD  148-95-27A-34-3H		EAGLE NEST	478 FNL  1263 FEL	1967.0	1994.0	FORT BERTHOLD	148-95-27A-34-3H	PETRO-HUNT, L.L.C.	FORT BERTHOLD   148-95-27A-34-3H	BAKKEN	NENE	95 W	27	20198.0	148 N	A	OG	HORIZONTAL	US33025016010000	80.0	47.5896	-102.760705	22/64	2.0	10721.88	10674.433471100001	10189.26	1	41799.0	48148.0	53621.0		71973.0	12683.0	86764.0	24450.0	135351.0	33749.0	2012-07-11	104.977907851	bakken	47.6157705959	-102.763233934	2521100.0	25	61772.0	10719.66	sand frac	2012-10-16
28814	MCKENZIE	CONTINENTAL RESOURCES, INC.	BROOKS  2-4H1		PEMBROKE	259 FNL  1154 FEL			BROOKS	2-4H1	CONTINENTAL RESOURCES, INC.	BROOKS  2-4H1	BAKKEN	LOT1	98 W	4	20409.0	149 N	A	OG	HORIZONTAL	US33053060950000	90.0			20/64					1	55427.0	65312.0				17938.0		28718.0		42124.0	2014-07-21		three forks	47.760307526800005	-103.223189471	8293564.0	40	143518.0		sand frac	2014-11-28
21444	DIVIDE	SAMSON RESOURCES COMPANY	CAMINO  5-8-163-98H		CANDAK	311 FNL  2310 FEL	1987.0	2008.0	CAMINO	5-8-163-98H	SAMSON RESOURCES COMPANY	CAMINO  5-8-163-98H	BAKKEN	LOT2	98 W	5	17620.0	163 N	A	OG	HORIZONTAL	US33023007600000	100.0	48.963266	-103.431498	18/64	4.0	7851.96	7726.69414141	7003.57	1	11272.0	13356.0	15033.0		19387.0	2011.0	23068.0	5633.0	33761.0	8857.0	2012-05-12	184.62563549200001		48.9804794983	-103.430721439	1026900.0	40		7846.72	sand frac	2012-08-11
20529	MOUNTRAIL	MARATHON OIL COMPANY	RANDI USA  41-17H		REUNION BAY	290 FSL  320 FWL	1977.0	2002.0	RANDI USA	41-17H	MARATHON OIL COMPANY	RANDI USA  41-17H	BAKKEN	SWSW	93 W	9	21331.0	151 N	A	OG	HORIZONTAL	US33061016970000	110.0	47.877182	-102.603961	28/64	2.0	10614.1	10488.6066839	9576.98	1	45785.0	52031.0	57824.0		74968.0	18231.0	92939.0	29898.0	137065.0	38162.0	2011-04-11	234.419148167	bakken	47.9061598634	-102.59839400700001	2599720.0	20	26923.0	10585.33	sand frac	2011-09-23
19344	WILLIAMS	XTO ENERGY INC.	HAUSTVEIT  42X-10		CAPA	1320 FNL  333 FEL	2290.0	2315.0	HAUSTVEIT	42X-10	XTO ENERGY INC.	HAUSTVEIT  42X-10	BAKKEN	SENE	95 W	10	20247.0	155 N	A	OG	HORIZONTAL	US33105019180000	120.0	48.26238	-102.90799399999999	24/64	3.0	10249.74	10141.818645799998	9772.19	1	11181.0	15191.0	17811.0		23575.0	2293.0	28483.0	4643.0	43307.0	7758.0	2011-01-25	85.4740551171	three forks	48.266078367	-102.872393964	2387182.0	24	56919.0	10047.62	sand frac	2011-05-18
16609	MCKENZIE	CONTINENTAL RESOURCES, INC.	JOST  1-20H		CHARLIE BOB	400 FSL  400 FWL		2678.0	JOST	1-20H	CONTINENTAL RESOURCES, INC.	JOST  1-20H	BAKKEN	SWSW	98 W	20	17050.0	145 N	A	OG	HORIZONTAL	US33053027990000	40.0	47.369743	-103.192479	21/64	3.0	11259.57	11202.9260736	10678.47	1	6370.0	7170.0	7831.0	24083.0	9496.0	1886.0	10944.0	3345.0	15359.0	5351.0	2007-07-25	111.767267718		47.358621921899996	-103.203291943		1		11256.26		2007-12-08
25649	MCKENZIE	EMERALD OIL, INC	EXCALIBUR  4-25-36H		BOXCAR BUTTE	285 FNL  2350 FWL	2295.0	2316.0	EXCALIBUR	4-25-36H	EMERALD OIL, INC	EXCALIBUR  4-25-36H	BAKKEN	NENW	102 W	25	20721.0	149 N	A	OG	HORIZONTAL	US33053050030000	40.0	47.675404	-103.67918900000001	36/64	2.0	10931.88	10880.7897692	10389.85	1	31580.0	35875.0	39700.0		51952.0	13395.0	59637.0	20785.0		27033.0	2013-07-25	105.04150312700001	bakken	47.7027666391	-103.680442825	3863547.0	34	235626.0	10901.78		2013-11-20
22691	WILLIAMS	SM ENERGY COMPANY	ANDERSON  14-20H		SIXMILE	405 FSL  2114 FWL	2264.0	2285.0	ANDERSON	14-20H	SM ENERGY COMPANY	ANDERSON  14-20H	BAKKEN	SESW	103 W	20	21050.0	153 N	A	OG	HORIZONTAL	US33105025820000	50.0	48.026839	-103.960769	20/64	3.0	10721.99	10673.6819048	10170.05	1	34338.0	41611.0	49132.0		68917.0	11845.0	86462.0	20897.0	127211.0	28101.0	2012-12-18	105.17077238799999	bakken	48.05445816939999	-103.96164022200001	3211420.0	26	103356.0	10721.24	sand frac	2013-03-24
25664	DIVIDE	MOUNTAIN DIVIDE, LLC	HECKMAN  7-6-1H		FORTUNA	250 FSL  1320 FEL	2183.0	2208.0	HECKMAN	7-6-1H	MOUNTAIN DIVIDE, LLC	HECKMAN  7-6-1H	BAKKEN	SWSE	101 W	7	18165.0	162 N	A	OG	HORIZONTAL	US33023010460000	90.0	48.893827	-103.84558100000001	/64	2.0	8318.76	8206.87460937	7751.11	1	31602.0	35406.0	39530.0		49219.0	12055.0	56791.0	20412.0		26762.0	2013-07-06	101.159194419	three forks	48.8663353241	-103.84258721799999	2596000.0	26	95044.0	8177.24	sand frac	2013-09-11
20948	MCKENZIE	XTO ENERGY INC.	STEPANEK  31-17SWH		ELK	350 FNL  2330 FEL	2137.0	2161.0	STEPANEK	31-17SWH	DENBURY ONSHORE, LLC	STEPANEK  31-17SWH	BAKKEN	NWNE	102 W	17	20067.0	152 N	A	OG	HORIZONTAL	US33053036310000	50.0	47.96633	-103.768159	18/64	2.0	10716.99	10679.8537073	10150.62	1	39355.0	45080.0	49586.0		60330.0	14819.0	70986.0	25171.0	112102.0	32752.0	2011-10-04	97.9342168856	bakken	47.992046762200005	-103.76395741700001	2557410.0	25	50356.0	10702.68	sand frac	2012-01-02
24401	DUNN	QEP ENERGY COMPANY	MHA  4-04-33H-150-92		HEART BUTTE	1677 FNL  2588 FEL	2105.0	2135.0	MHA	4-04-33H-150-92	QEP ENERGY COMPANY	MHA  4-04-33H-150-92	BAKKEN	SWNE	92 W	9	21316.0	149 N	A	OG	HORIZONTAL	US33025019930000	90.0	47.774623	-102.45864	32/64	2.0	10511.0	10342.127863200001	8919.4	1	64698.0	79241.0	89415.0		122057.0	8385.0	138689.0	31972.0		48224.0	2012-12-09	380.39950139900003	three forks	47.741758183	-102.46019774700001	3478700.0	34	53727.0	10470.67	sand frac	2013-07-30
17446	WILLIAMS	ZAVANNA, LLC	LEONARD  1-23H		STOCKYARD CREEK	330 FNL  253 FWL		2343.0	LEONARD	1-23H	ZAVANNA, LLC	LEONARD  1-23H	BAKKEN	NWNW	99 W	23	17110.0	154 N	A	OG	HORIZONTAL	US33105016890000	90.0	48.141734	-103.369439		2.0	11215.56	11156.1368	10729.15	1	18661.0	21435.0	23793.0	127242.0	30918.0	6455.0	47293.0	11419.0	76286.0	15094.0	2008-09-14	106.95313113600001		48.153578525	-103.387162832		1		11214.44		2008-12-20
